Id,Name,Geometry,Info
34214,No Name 2576,"LINESTRING (20.1437473284853 49.0642051715346, 20.1442356109334 49.0641670244523)",Highway (NetInfo)
34216,Hlavná,"LINESTRING (20.1429882057257 49.0522003193228, 20.1436176300972 49.0522422812419)",Basic Road (NetInfo)
34223,No Name 607,"LINESTRING (20.1303367605473 49.0640945452354, 20.130247115113 49.0641365069817)",Basic Road (NetInfo)
34231,No Name 2574,"LINESTRING (20.1478099833242 49.0642433184981, 20.1482677444493 49.0643043536558)",Highway (NetInfo)
34238,No Name 2572,"LINESTRING (20.1405010208011 49.0664253252139, 20.1402759537688 49.0664443989031)",Large Road (NetInfo)
34244,No Name 614,"LINESTRING (20.1403636935134 49.0218849207625, 20.1395702350055 49.0222244284456)",Gravel Road (NetInfo)
34254,No Name 2568,"LINESTRING (20.1461143491737 49.0633354205074, 20.1457862850169 49.0638771074933)",Large Road (NetInfo)
34267,No Name 1225,"LINESTRING (20.1711578372084 49.0613708514319, 20.172044754169 49.0614242572407)",Gravel Road (NetInfo)
34273,No Name 1482,"LINESTRING (20.1654834753913 49.0454559346725, 20.1658573143624 49.0457839983525)",Basic Road (NetInfo)
34297,Horská,"LINESTRING (20.1681709287517 49.0590744036512, 20.1684436799254 49.0589332598191)",Basic Road (NetInfo)
34309,No Name 3220,"LINESTRING (20.1697120660962 49.0520286581515, 20.1693363183804 49.0520248429258)",Gravel Road (NetInfo)
34319,No Name 1478,"LINESTRING (20.1663665778655 49.0358161949722, 20.1663341521798 49.035877228505)",Gravel Road Bridge (NetInfo)
34324,No Name 1469,"LINESTRING (20.1662101747377 49.0359153770688, 20.1661891935484 49.0359230066542)",Gravel Road (NetInfo)
34356,No Name 3387,"LINESTRING (20.1548728931058 49.0640029925063, 20.1545124044763 49.0642890948093)",Gravel Road (NetInfo)
34365,No Name 3674,"LINESTRING (20.167608260375 49.0466003432131, 20.1676731106324 49.0461921709399)",Basic Road (NetInfo)
34410,No Name 3363,"LINESTRING (20.1783199312087 49.0683517476908, 20.1783313754319 49.069107057617)",Gravel Road (NetInfo)
34414,Okružná,"LINESTRING (20.1736640927998 49.0629348772941, 20.1738548277943 49.0631294268594)",Basic Road (NetInfo)
34419,Lesná,"LINESTRING (20.1816177366853 49.0602226275669, 20.1818218230862 49.0600624103679)",Basic Road (NetInfo)
34428,No Name 1479,"LINESTRING (20.1373062140612 49.0304985065298, 20.1371421806454 49.0305557258304)",Gravel Road (NetInfo)
34439,No Name 3739,"LINESTRING (20.1839447021413 49.0303916941624, 20.1840953827183 49.0295677207863)",Gravel Road (NetInfo)
34451,No Name 317,"LINESTRING (20.1986522674613 49.0644569415757, 20.1977100367847 49.0646247881704)",Highway (NetInfo)
34459,Rakovec,"LINESTRING (20.1500606541576 49.0539016739049, 20.1504535662948 49.0539321919564)",Basic Road (NetInfo)
34493,No Name 614,"LINESTRING (20.1305961624092 49.0238037121076, 20.1304931634426 49.024333955971)",Gravel Road (NetInfo)
34518,No Name 3796,"LINESTRING (20.1463184340109 49.0708770769605, 20.1473827372198 49.0705108661626)",Gravel Road (NetInfo)
34528,No Name 3423,"LINESTRING (20.1983795161861 49.0595397965941, 20.1977062226666 49.0594749467524)",Basic Road (NetInfo)
34552,No Name 630,"LINESTRING (20.169439316525 49.0301589994176, 20.1693534850047 49.0289764417178)",Gravel Road (NetInfo)
34588,No Name 1472,"LINESTRING (20.1315574638118 49.0270729077688, 20.1317272185837 49.0267295851205)",Gravel Road (NetInfo)
34589,No Name 3705,"LINESTRING (20.169094086183 49.0719223038287, 20.171953201589 49.0715293900644)",Basic Road (NetInfo)
34598,No Name 1287,"LINESTRING (20.197912216289 49.0583877580602, 20.1971244814888 49.0583152789016)",Basic Road (NetInfo)
34599,No Name 1287,"LINESTRING (20.1983242033438 49.0584259053542, 20.197912216289 49.0583877580602)",Basic Road (NetInfo)
34600,No Name 3795,"LINESTRING (20.1576366416972 49.0681839006219, 20.1575107587161 49.0686645524617)",Gravel Road (NetInfo)
34607,No Name 1283,"LINESTRING (20.1971244814888 49.0583152789016, 20.1971511840025 49.0581779499377)",Basic Road (NetInfo)
34610,No Name 974,"LINESTRING (20.139509199549 49.0317611707995, 20.1388339982769 49.0313224818024)",Gravel Road (NetInfo)
34621,Hlavná,"LINESTRING (20.1920795440123 49.0592842118882, 20.1899204255638 49.0591049211254)",Large Road (NetInfo)
34622,Hlavná,"LINESTRING (20.1921520233271 49.05929184154, 20.1920795440123 49.0592842118882)",Large Road (NetInfo)
34631,No Name 1264,"LINESTRING (20.1410789494553 49.0601997393134, 20.1401576993611 49.0605239885705)",Gravel Road (NetInfo)
34642,No Name 4256,"LINESTRING (20.1861572265266 49.0642280597055, 20.1867294310898 49.0642623919685)",Highway (NetInfo)
34657,No Name 4257,"LINESTRING (20.188505172749 49.0646514910814, 20.1873741149751 49.0645103473226)",Highway (NetInfo)
34658,No Name 975,"LINESTRING (20.1593494412292 49.0409851090362, 20.159444808627 49.040924074774)",Gravel Road (NetInfo)
34659,No Name 975,"LINESTRING (20.1592140189398 49.0410537731284, 20.1593494412292 49.0409851090362)",Gravel Road (NetInfo)
34664,No Name 1258,"LINESTRING (20.1988925930475 49.0569953936928, 20.1981105805029 49.0569496173573)",Basic Road (NetInfo)
34681,No Name 3387,"LINESTRING (20.1483058930177 49.0666885394523, 20.148092269012 49.0668487566122)",Gravel Road (NetInfo)
34727,No Name 1002,"LINESTRING (20.1958541869524 49.0292701744931, 20.1956481930863 49.0289306667146)",Gravel Road (NetInfo)
34742,No Name 607,"LINESTRING (20.130266188663 49.0643196124164, 20.1303939804405 49.0642013567849)",Basic Road (NetInfo)
34755,No Name 803,"LINESTRING (20.1456434288049 49.064057655232, 20.1455192580691 49.0642280597371)",Large Road Bridge (NetInfo)
34765,No Name 974,"LINESTRING (20.136192323102 49.0298995993183, 20.1350059497047 49.0294342061131)",Gravel Road (NetInfo)
34788,No Name 68,"LINESTRING (20.1582088469031 49.0552635213487, 20.1587963106515 49.0555114762843)",Basic Road (NetInfo)
34799,No Name 3368,"LINESTRING (20.1644973756856 49.0638885517075, 20.1644325249002 49.063529970079)",Gravel Road (NetInfo)
34814,No Name 1002,"LINESTRING (20.1924819945898 49.0211067212857, 20.19244956949 49.0207824731871)",Gravel Road (NetInfo)
34817,No Name 3716,"LINESTRING (20.1557064040364 49.0395202655101, 20.1555500041385 49.0393981954057)",Gravel Road (NetInfo)
34827,No Name 575,"LINESTRING (20.1328811643319 49.0653381365352, 20.1330566418223 49.0652046220466)",Basic Road (NetInfo)
34839,No Name 4356,"LINESTRING (20.1911010742186 49.0686454788537, 20.1899776456714 49.0696411153582)",Basic Road (NetInfo)
34841,No Name 549,"LINESTRING (20.1333847053201 49.063220979609, 20.1333560959969 49.0632934588706)",Basic Road (NetInfo)
34852,No Name 4519,"LINESTRING (20.127599715656 49.0703697222953, 20.1270465828336 49.0705642717306)",Large Road (NetInfo)
34853,No Name 3674,"LINESTRING (20.166881562051 49.0469741837761, 20.166944503817 49.0469322227501)",Basic Road (NetInfo)
34877,No Name 1083,"LINESTRING (20.1249485023567 49.0713462849773, 20.1258926415484 49.0710907002947)",Gravel Road (NetInfo)
34890,Hlavná,"LINESTRING (20.1838455200904 49.0585594195244, 20.1831417083974 49.0584907551634)",Large Road (NetInfo)
34905,No Name 69,"LINESTRING (20.1401119232318 49.0698394794298, 20.1401042934635 49.0699577348091)",Medium Road (NetInfo)
34926,No Name 1485,"LINESTRING (20.1274070745578 49.0256881734015, 20.127038958614 49.0256843568295)",Gravel Road (NetInfo)
34935,No Name 3681,"LINESTRING (20.1554508222886 49.0708656327721, 20.1547966009849 49.0712165850192)",Gravel Road (NetInfo)
34942,No Name 69,"LINESTRING (20.1401443468132 49.0711059589794, 20.1401920320129 49.0712623615844)",Medium Road (NetInfo)
34964,No Name 3359,"LINESTRING (20.1716709136089 49.0667457597668, 20.1712913509046 49.0668106096794)",Highway (NetInfo)
34998,No Name 3406,"LINESTRING (20.1685047147902 49.0446929952689, 20.1682853706555 49.0445098890292)",Gravel Road (NetInfo)
35002,No Name 975,"LINESTRING (20.1455821983165 49.0422210712498, 20.1460437776387 49.0423088092867)",Gravel Road (NetInfo)
35038,No Name 3704,"LINESTRING (20.1616554264099 49.0710029621462, 20.1618213648041 49.0711212177371)",Gravel Road (NetInfo)
35074,Tunel Bôrik,"LINESTRING (20.1596317282668 49.0669899004089, 20.1608638767409 49.0671081559964)",Highway (NetInfo)
35075,No Name 1002,"LINESTRING (20.1990394588282 49.0315704362696, 20.1989288326168 49.0314750686596)",Gravel Road (NetInfo)
35082,No Name 604,"LINESTRING (20.1360511784789 49.0559692399056, 20.1364154819712 49.0551376360448)",Gravel Road (NetInfo)
35138,No Name 975,"LINESTRING (20.1409568782729 49.0428581260121, 20.1411247263946 49.0428009055756)",Gravel Road (NetInfo)
35147,No Name 607,"LINESTRING (20.133136750265 49.0623855608848, 20.1333618165002 49.0621757525701)",Basic Road (NetInfo)
35193,No Name 2598,"LINESTRING (20.152034760229 49.0532226579065, 20.1524868001316 49.0529136677069)",Basic Road (NetInfo)
35197,No Name 3390,"LINESTRING (20.1763896940558 49.0693779010953, 20.1767749785081 49.069423677273)",Gravel Road (NetInfo)
35209,No Name 3387,"LINESTRING (20.1644916525779 49.0615196245938, 20.1643295282156 49.0615348833435)",Gravel Road (NetInfo)
35245,No Name 974,"LINESTRING (20.1298580197426 49.0253906281185, 20.129810330066 49.0252990726054)",Gravel Road (NetInfo)
35254,No Name 3681,"LINESTRING (20.1580734260761 49.069843293846, 20.1577930446126 49.0699310322274)",Gravel Road (NetInfo)
35271,No Name 3358,"LINESTRING (20.1790027618514 49.0422668468189, 20.1792526246638 49.0421714791784)",Gravel Road (NetInfo)
35279,No Name 3739,"LINESTRING (20.1843299864749 49.0290756240709, 20.1852111816356 49.0285415674558)",Gravel Road (NetInfo)
35282,No Name 618,"LINESTRING (20.1657562256847 49.0365562457413, 20.1654033652937 49.0370063800248)",Basic Road (NetInfo)
35294,No Name 970,"LINESTRING (20.1389045704367 49.0437545794303, 20.1391220104397 49.0434265149656)",Gravel Road (NetInfo)
35318,No Name 1004,"LINESTRING (20.1669063570748 49.0356025713146, 20.1667861936802 49.0349540730901)",Gravel Road (NetInfo)
35334,No Name 3635,"LINESTRING (20.1596736913837 49.0420837430713, 20.1598205565903 49.0422554032222)",Basic Road (NetInfo)
35358,No Name 3711,"LINESTRING (20.1923503875411 49.0658988970436, 20.1924247742465 49.0659484881058)",Basic Road (NetInfo)
35376,No Name 96,"LINESTRING (20.1317386641433 49.0518951432597, 20.1326980592692 49.0519104021351)",Basic Road (NetInfo)
35382,No Name 3363,"LINESTRING (20.1786880491531 49.0665168781535, 20.1786575318579 49.0667037982236)",Gravel Road (NetInfo)
35403,No Name 4655,"LINESTRING (20.1267967218435 49.0289917010491, 20.1267147058567 49.0287323019864)",Gravel Road (NetInfo)
35445,No Name 3704,"LINESTRING (20.159271239871 49.0701293963366, 20.1593074793698 49.0701942462149)",Gravel Road (NetInfo)
35460,No Name 975,"LINESTRING (20.1418399818945 49.0424499526025, 20.1419601441285 49.0424118062286)",Gravel Road (NetInfo)
35489,No Name 802,"LINESTRING (20.1418628676288 49.0640716570893, 20.1417350762451 49.0639991777932)",Basic Road (NetInfo)
35508,No Name 3387,"LINESTRING (20.1475887298061 49.0673866289039, 20.1472988125826 49.0677261369886)",Gravel Road (NetInfo)
35551,No Name 607,"LINESTRING (20.130247115113 49.0641365069817, 20.1298866272666 49.064365388769)",Basic Road (NetInfo)
35613,No Name 616,"LINESTRING (20.153633118111 49.0250244149093, 20.1538543689646 49.0254936257589)",Gravel Road (NetInfo)
35630,No Name 597,"LINESTRING (20.1319217696164 49.0656623859276, 20.1316165926722 49.0657386797013)",Basic Road (NetInfo)
35640,No Name 587,"LINESTRING (20.1345462805963 49.0632247943056, 20.1343803412362 49.0631523150492)",Basic Road (NetInfo)
35641,No Name 585,"LINESTRING (20.1422004709842 49.0487289443158, 20.1423320764909 49.0488433853334)",Gravel Road (NetInfo)
35642,No Name 585,"LINESTRING (20.1418743128514 49.0482025166501, 20.1422004709842 49.0487289443158)",Gravel Road (NetInfo)
35664,No Name 3673,"LINESTRING (20.1596546176988 49.0408744837709, 20.1596755978868 49.0407829292932)",Gravel Road (NetInfo)
35698,No Name 3364,"LINESTRING (20.1595001212372 49.0693779011635, 20.1596984859905 49.0693321244743)",Gravel Road (NetInfo)
35705,No Name 3640,"LINESTRING (20.1601562502569 49.04260635491, 20.1599826811735 49.0427246116505)",Basic Road (NetInfo)
35713,Okružná,"LINESTRING (20.1748580930951 49.0634803789902, 20.1755161281097 49.0633697527827)",Basic Road (NetInfo)
35722,No Name 79,"LINESTRING (20.1922798154981 49.0608749407725, 20.1920642853421 49.0608024615847)",Basic Road (NetInfo)
35748,No Name 557,"LINESTRING (20.1692199702169 49.0615654009643, 20.1700820923133 49.0616149920394)",Gravel Road (NetInfo)
35754,No Name 581,"LINESTRING (20.1422290815184 49.0561943073839, 20.142602920824 49.0528907789497)",Basic Road (NetInfo)
35758,No Name 1083,"LINESTRING (20.1272125264156 49.0706825273229, 20.1275978076091 49.0706329361268)",Gravel Road (NetInfo)
35766,No Name 3673,"LINESTRING (20.1596755978868 49.0407829292932, 20.1596527107335 49.0405616786689)",Gravel Road (NetInfo)
35772,No Name 3387,"LINESTRING (20.1631278991277 49.061973573576, 20.162876129319 49.0620269793218)",Gravel Road (NetInfo)
35797,No Name 1002,"LINESTRING (20.1946487424221 49.0235137952012, 20.1946010590955 49.0232734686219)",Gravel Road (NetInfo)
35800,Hasičská,"LINESTRING (20.1424636856517 49.0508232129459, 20.142045974592 49.0508613608087)",Basic Road (NetInfo)
35805,No Name 620,"LINESTRING (20.1426906578495 49.0197143572911, 20.1424961104515 49.0197258034755)",Gravel Road (NetInfo)
35807,No Name 3367,"LINESTRING (20.1640224463971 49.0665550249634, 20.1639251706163 49.06665039239)",Gravel Road (NetInfo)
35837,No Name 3360,"LINESTRING (20.1680011750471 49.06708526793, 20.1685810091987 49.0670356767716)",Highway (NetInfo)
35840,Partizánska,"LINESTRING (20.186990737834 49.0718917866538, 20.1852092742547 49.071212770431)",Basic Road (NetInfo)
35872,No Name 616,"LINESTRING (20.1529674544562 49.0233078013174, 20.1530017851331 49.0234336858825)",Gravel Road (NetInfo)
35878,No Name 1256,"LINESTRING (20.1969032284298 49.061573030346, 20.1969890594064 49.0615272539425)",Gravel Road (NetInfo)
35881,No Name 1264,"LINESTRING (20.1418056503909 49.0601081867152, 20.1416721345853 49.0600585955861)",Gravel Road (NetInfo)
35896,No Name 575,"LINESTRING (20.1330566418223 49.0652046220466, 20.134094237355 49.0650482195897)",Basic Road (NetInfo)
35957,No Name 4273,"LINESTRING (20.1978874209423 49.0640945452746, 20.198106766003 49.0640792864755)",Gravel Road (NetInfo)
35976,No Name 3387,"LINESTRING (20.1457633985966 49.069755555997, 20.1457576734952 49.0699424763842)",Gravel Road (NetInfo)
36011,No Name 581,"LINESTRING (20.1419525132124 49.0595207232163, 20.1422290815184 49.0561943073839)",Basic Road (NetInfo)
36012,Lesná,"LINESTRING (20.1438407891931 49.0511856098047, 20.1436767593847 49.0521430988329)",Basic Road (NetInfo)
36018,Skalná,"LINESTRING (20.1687374120156 49.0604095477201, 20.1695060730644 49.0602149982739)",Basic Road (NetInfo)
36020,No Name 974,"LINESTRING (20.1299724575351 49.0247039816104, 20.1301059693473 49.0242996228757)",Gravel Road (NetInfo)
36037,No Name 601,"LINESTRING (20.1340560901503 49.0629577654651, 20.1343803412362 49.0631523150492)",Basic Road (NetInfo)
36057,No Name 593,"LINESTRING (20.1424217209547 49.0522308365121, 20.1423454279628 49.0521621716707)",Basic Road (NetInfo)
36067,No Name 588,"LINESTRING (20.1345806115265 49.0632476824838, 20.1345462805963 49.0632247943056)",Basic Road (NetInfo)
36068,No Name 588,"LINESTRING (20.134778977615 49.0633850115551, 20.1345806115265 49.0632476824838)",Basic Road (NetInfo)
36069,No Name 1162,"LINESTRING (20.1991062166201 49.0569038407782, 20.1991634368987 49.0566291825484)",Basic Road (NetInfo)
36071,No Name 79,"LINESTRING (20.1924076080442 49.0609893816389, 20.1922798154981 49.0608749407725)",Basic Road (NetInfo)
36080,No Name 3386,"LINESTRING (20.1670093529094 49.0620498675194, 20.1665477748404 49.0621185321096)",Gravel Road (NetInfo)
36086,No Name 4273,"LINESTRING (20.1974582670607 49.0641136187429, 20.1975288391299 49.0641174334743)",Gravel Road (NetInfo)
36113,Mlynská,"LINESTRING (20.1748428343568 49.0614357013024, 20.1753196712777 49.0610580462378)",Basic Road (NetInfo)
36119,Železničná,"LINESTRING (20.1787300112909 49.0599136369322, 20.17953491194 49.0600051898102)",Basic Road (NetInfo)
36121,Železničná,"LINESTRING (20.1764068600133 49.0595054644775, 20.1778430935576 49.0597724933044)",Basic Road (NetInfo)
36129,No Name 606,"LINESTRING (20.1424789427907 49.0510139485895, 20.1438484202559 49.0510101332221)",Basic Road (NetInfo)
36136,Lesná,"LINESTRING (20.1438503256682 49.0509643574731, 20.1438484202559 49.0510101332221)",Basic Road (NetInfo)
36137,No Name 579,"LINESTRING (20.1357288351757 49.0546188370439, 20.1360740659619 49.0542221087727)",Gravel Road (NetInfo)
36155,No Name 4281,"LINESTRING (20.194978714257 49.0615501421359, 20.1957550048276 49.0616493243443)",Gravel Road (NetInfo)
36161,No Name 575,"LINESTRING (20.1340160366757 49.0633621234162, 20.1338462825047 49.0633010882313)",Basic Road (NetInfo)
36164,No Name 575,"LINESTRING (20.1341171250557 49.0640487688285, 20.1340732582672 49.063751222528)",Basic Road (NetInfo)
36183,No Name 3390,"LINESTRING (20.1767749785081 49.069423677273, 20.177053451161 49.069408418631)",Gravel Road (NetInfo)
36187,No Name 1004,"LINESTRING (20.1902942656972 49.0349349998722, 20.1896800995451 49.0349426295774)",Gravel Road (NetInfo)
36189,No Name 573,"LINESTRING (20.1450080874492 49.0510139483988, 20.1450138099178 49.0509834305309)",Basic Road (NetInfo)
36198,Hájová,"LINESTRING (20.1689624787475 49.0595741290291, 20.1691074371878 49.0588569659035)",Basic Road (NetInfo)
36203,No Name 565,"LINESTRING (20.1360740659619 49.0542221087727, 20.1361160266176 49.0542259236398)",Basic Road (NetInfo)
36209,Horská,"LINESTRING (20.1687927238365 49.058856965895, 20.1691074371878 49.0588569659035)",Basic Road (NetInfo)
36216,No Name 3673,"LINESTRING (20.1598434451346 49.0399589551696, 20.1598720552304 49.0397415187436)",Gravel Road (NetInfo)
36224,No Name 971,"LINESTRING (20.1419143672003 49.0520172140751, 20.1417198180649 49.0520095839218)",Basic Road (NetInfo)
36232,Lesná,"LINESTRING (20.1431846611506 49.0494499221363, 20.1436424240311 49.0498504661808)",Basic Road (NetInfo)
