Id, Road Name, Road Type, One Way, Lanes, Geometry
444308620,,track,,,"LINESTRING (20.133735656738281 49.09326171875, 20.131959915161133 49.093585968017578, 20.131252288818359 49.0937614440918, 20.130716323852539 49.093841552734375, 20.129867553710938 49.094085693359375, 20.129501342773438 49.094234466552734, 20.129249572753906 49.094367980957031, 20.129045486450195 49.09454345703125, 20.128927230834961 49.094585418701172, 20.128520965576172 49.094619750976562, 20.128364562988281 49.094684600830078, 20.128028869628906 49.094978332519531, 20.127843856811523 49.095310211181641, 20.12751579284668 49.0959358215332, 20.127285003662109 49.096099853515625, 20.126934051513672 49.096206665039062, 20.12669563293457 49.096321105957031, 20.126333236694336 49.096588134765625, 20.126142501831055 49.096874237060547, 20.125911712646484 49.0970573425293, 20.125743865966797 49.097389221191406, 20.125387191772461 49.097602844238281, 20.125288009643555 49.097686767578125, 20.125265121459961 49.098049163818359, 20.125083923339844 49.098270416259766, 20.124813079833984 49.098457336425781, 20.12469482421875 49.098579406738281, 20.124584197998047 49.098773956298828, 20.124446868896484 49.098873138427734, 20.12401008605957 49.099128723144531, 20.123769760131836 49.099563598632812, 20.123640060424805 49.099769592285156, 20.123369216918945 49.099979400634766, 20.123321533203125 49.10009765625, 20.123363494873047 49.100311279296875, 20.123367309570312 49.100658416748047, 20.123289108276367 49.100967407226562, 20.123382568359375 49.101238250732422, 20.123308181762695 49.101585388183594, 20.123189926147461 49.101730346679688, 20.122875213623047 49.102005004882812, 20.122709274291992 49.102176666259766, 20.12254524230957 49.102352142333984, 20.122398376464844 49.102577209472656, 20.122400283813477 49.102848052978516, 20.122306823730469 49.103000640869141, 20.122165679931641 49.103103637695312, 20.121612548828125 49.103290557861328, 20.121156692504883 49.103397369384766, 20.120710372924805 49.103702545166016, 20.120639801025391 49.103935241699219, 20.120647430419922 49.104290008544922, 20.120687484741211 49.104389190673828, 20.121095657348633 49.104717254638672, 20.121150970458984 49.104843139648438, 20.121191024780273 49.1051139831543, 20.121271133422852 49.105308532714844, 20.121442794799805 49.105537414550781, 20.121427536010742 49.105686187744141, 20.121393203735352 49.105789184570312, 20.121170043945312 49.106006622314453, 20.121084213256836 49.106151580810547, 20.120933532714844 49.106224060058594, 20.120660781860352 49.106227874755859, 20.120508193969727 49.106178283691406, 20.12005615234375 49.105777740478516, 20.119874954223633 49.105506896972656, 20.119552612304688 49.105281829833984, 20.119300842285156 49.105052947998047, 20.119068145751953 49.1047477722168, 20.118616104125977 49.104518890380859, 20.118707656860352 49.1038818359375, 20.118806838989258 49.103439331054688, 20.118772506713867 49.103267669677734, 20.118442535400391 49.102622985839844, 20.118267059326172 49.102424621582031, 20.118133544921875 49.102272033691406, 20.1176815032959 49.102008819580078, 20.117345809936523 49.1018180847168, 20.116867065429688 49.101520538330078)"
444308621,,track,,,"LINESTRING (20.12867546081543 49.090316772460938, 20.128913879394531 49.090095520019531, 20.129190444946289 49.089969635009766, 20.129476547241211 49.089794158935547, 20.129899978637695 49.08966064453125, 20.13026237487793 49.089500427246094, 20.130414962768555 49.089393615722656, 20.1304931640625 49.0892448425293)"
444308622,,track,,,"LINESTRING (20.124780654907227 49.094051361083984, 20.125038146972656 49.093856811523438, 20.126091003417969 49.093254089355469, 20.126510620117188 49.092952728271484, 20.127592086791992 49.091968536376953, 20.1281795501709 49.09124755859375, 20.128604888916016 49.090541839599609, 20.12867546081543 49.090316772460938)"
457493534,Okružná,residential,,,"LINESTRING (20.174562454223633 49.060459136962891, 20.17402458190918 49.06085205078125, 20.173871994018555 49.060962677001953, 20.173654556274414 49.061126708984375)"
457493537,Železničná,residential,,,"LINESTRING (20.181467056274414 49.060054779052734, 20.181617736816406 49.060222625732422)"
457493539,,service,,,"LINESTRING (20.177486419677734 49.062656402587891, 20.17784309387207 49.062934875488281)"
457493551,Hraničná,residential,,,"LINESTRING (20.175056457519531 49.05780029296875, 20.17503547668457 49.057861328125, 20.17491340637207 49.058193206787109, 20.17485237121582 49.05877685546875, 20.175020217895508 49.059150695800781)"
457493562,,primary,,2,"LINESTRING (20.219184875488281 49.06182861328125, 20.218549728393555 49.061748504638672)"
457716051,,motorway,yes,2,"LINESTRING (20.117767333984375 49.072109222412109, 20.118200302124023 49.072074890136719, 20.118612289428711 49.0720329284668)"
457716052,,motorway,yes,2,"LINESTRING (20.105251312255859 49.071743011474609, 20.105985641479492 49.071826934814453, 20.106847763061523 49.0719108581543, 20.108554840087891 49.072071075439453, 20.109346389770508 49.072128295898438, 20.110126495361328 49.072174072265625, 20.110916137695312 49.072208404541016, 20.111703872680664 49.072235107421875, 20.1132869720459 49.072269439697266, 20.114858627319336 49.072257995605469, 20.115705490112305 49.072235107421875, 20.116556167602539 49.072189331054688, 20.117767333984375 49.072109222412109)"
457716053,,motorway,yes,2,"LINESTRING (20.117782592773438 49.0722541809082, 20.1165828704834 49.072334289550781, 20.115703582763672 49.072383880615234, 20.114864349365234 49.072402954101562, 20.11328125 49.072414398193359, 20.111701965332031 49.072383880615234, 20.11090087890625 49.072360992431641, 20.11009407043457 49.072319030761719, 20.109306335449219 49.072269439697266, 20.108497619628906 49.072212219238281, 20.105157852172852 49.071865081787109)"
457716054,,motorway,yes,2,"LINESTRING (20.11866569519043 49.072174072265625, 20.118213653564453 49.072223663330078, 20.117782592773438 49.0722541809082)"
457716057,,track,,,"LINESTRING (20.149347305297852 49.060878753662109, 20.14936637878418 49.061054229736328, 20.149179458618164 49.062801361083984)"
457716058,,service,,,"LINESTRING (20.173871994018555 49.060962677001953, 20.173761367797852 49.060882568359375, 20.173542022705078 49.060722351074219)"
457716059,,footway,,,"LINESTRING (20.173431396484375 49.061004638671875, 20.173381805419922 49.061050415039062)"
457716060,,steps,,,"LINESTRING (20.173458099365234 49.060981750488281, 20.173431396484375 49.061004638671875)"
457716061,,footway,,,"LINESTRING (20.173761367797852 49.060882568359375, 20.173458099365234 49.060981750488281)"
501197314,,service,,,"LINESTRING (20.145387649536133 49.054267883300781, 20.145721435546875 49.054275512695312, 20.14570426940918 49.053855895996094)"
501197320,,service,,,"LINESTRING (20.159345626831055 49.042221069335938, 20.1596736907959 49.042083740234375)"
508042099,Hlavná,primary,,2,"LINESTRING (20.214353561401367 49.061359405517578, 20.214210510253906 49.06134033203125)"
508042100,Hlavná,primary,,2,"LINESTRING (20.2149715423584 49.061420440673828, 20.214353561401367 49.061359405517578)"
508042105,,steps,,,"LINESTRING (20.198043823242188 49.060832977294922, 20.198141098022461 49.060844421386719, 20.198240280151367 49.06085205078125)"
508042110,,service,,,"LINESTRING (20.182994842529297 49.070369720458984, 20.182651519775391 49.070266723632812, 20.182294845581055 49.0702018737793, 20.181886672973633 49.070209503173828, 20.181434631347656 49.070228576660156, 20.181257247924805 49.070194244384766, 20.18110466003418 49.070091247558594, 20.180973052978516 49.069938659667969, 20.1809139251709 49.069843292236328, 20.180549621582031 49.069404602050781, 20.180427551269531 49.069263458251953)"
508042115,,motorway,yes,2,"LINESTRING (20.196338653564453 49.064723968505859, 20.19654655456543 49.064693450927734)"
508042116,,motorway,yes,2,"LINESTRING (20.1784610748291 49.065059661865234, 20.17950439453125 49.0648193359375, 20.180364608764648 49.06463623046875, 20.180803298950195 49.064556121826172, 20.181253433227539 49.064487457275391, 20.181888580322266 49.064395904541016, 20.182249069213867 49.064353942871094, 20.182628631591797 49.064308166503906, 20.183263778686523 49.064258575439453, 20.183603286743164 49.064235687255859, 20.1839599609375 49.064208984375, 20.184497833251953 49.064193725585938, 20.185049057006836 49.064193725585938, 20.185592651367188 49.064205169677734, 20.1861572265625 49.064228057861328, 20.186729431152344 49.064262390136719, 20.187311172485352 49.064308166503906, 20.188465118408203 49.064445495605469, 20.189655303955078 49.064605712890625, 20.190784454345703 49.064735412597656, 20.191259384155273 49.064781188964844, 20.191741943359375 49.0648193359375, 20.192218780517578 49.064846038818359, 20.192739486694336 49.064868927001953, 20.1932315826416 49.064876556396484, 20.193805694580078 49.064876556396484, 20.194320678710938 49.064868927001953, 20.194850921630859 49.064846038818359, 20.195281982421875 49.0648193359375, 20.195764541625977 49.064781188964844, 20.196338653564453 49.064723968505859)"
508042117,,motorway,yes,2,"LINESTRING (20.196277618408203 49.064834594726562, 20.195835113525391 49.064891815185547, 20.1953067779541 49.064945220947266, 20.194889068603516 49.064975738525391, 20.194309234619141 49.065010070800781, 20.193744659423828 49.065029144287109, 20.192668914794922 49.065032958984375, 20.192167282104492 49.065017700195312, 20.191694259643555 49.064994812011719, 20.190837860107422 49.0649299621582, 20.189718246459961 49.0648078918457, 20.188505172729492 49.064651489257812, 20.187374114990234 49.064510345458984, 20.186725616455078 49.0644416809082, 20.186113357543945 49.064395904541016, 20.185062408447266 49.064357757568359, 20.184728622436523 49.064353942871094, 20.184534072875977 49.064353942871094, 20.184011459350586 49.064361572265625, 20.183334350585938 49.064388275146484, 20.182662963867188 49.064434051513672, 20.182355880737305 49.064460754394531, 20.181966781616211 49.064506530761719, 20.181692123413086 49.064540863037109, 20.18132209777832 49.064594268798828, 20.180818557739258 49.064682006835938, 20.180324554443359 49.064765930175781, 20.179927825927734 49.064853668212891, 20.179361343383789 49.064975738525391, 20.178506851196289 49.0651741027832)"
508042118,,motorway,yes,2,"LINESTRING (20.196493148803711 49.064811706542969, 20.196277618408203 49.064834594726562)"
508042120,,track,,,"LINESTRING (20.207683563232422 49.062461853027344, 20.207624435424805 49.062419891357422)"
508042121,,track,,,"LINESTRING (20.210060119628906 49.062278747558594, 20.209953308105469 49.062374114990234, 20.209787368774414 49.06243896484375, 20.209348678588867 49.0625114440918, 20.208803176879883 49.062435150146484, 20.208663940429688 49.062416076660156, 20.208637237548828 49.062416076660156, 20.208137512207031 49.062416076660156, 20.207845687866211 49.062473297119141, 20.207786560058594 49.062480926513672, 20.207683563232422 49.062461853027344)"
508042122,,service,,,"LINESTRING (20.20826530456543 49.062187194824219, 20.208026885986328 49.062168121337891)"
508042123,,service,,,"LINESTRING (20.219795227050781 49.0619010925293, 20.219642639160156 49.062313079833984, 20.219587326049805 49.06304931640625, 20.219579696655273 49.063095092773438, 20.219516754150391 49.063148498535156, 20.219320297241211 49.063167572021484, 20.213970184326172 49.062664031982422, 20.211860656738281 49.062545776367188, 20.211471557617188 49.062526702880859, 20.21110725402832 49.062473297119141, 20.210060119628906 49.062278747558594, 20.210000991821289 49.0622673034668, 20.209548950195312 49.062240600585938, 20.208883285522461 49.062229156494141, 20.20826530456543 49.062187194824219)"
508042125,,service,,,"LINESTRING (20.191848754882812 49.065746307373047, 20.192085266113281 49.065849304199219, 20.192350387573242 49.065898895263672, 20.192495346069336 49.065891265869141, 20.192626953125 49.065845489501953)"
508042126,,service,,,"LINESTRING (20.191743850708008 49.065704345703125, 20.191848754882812 49.065746307373047)"
508042129,,track,,,"LINESTRING (20.199844360351562 49.061618804931641, 20.199718475341797 49.061447143554688)"
508042130,,track,,,"LINESTRING (20.203248977661133 49.0629768371582, 20.203704833984375 49.062923431396484, 20.204002380371094 49.0628547668457, 20.204545974731445 49.062744140625, 20.204729080200195 49.062698364257812, 20.204813003540039 49.062667846679688, 20.205469131469727 49.062759399414062, 20.205524444580078 49.062751770019531, 20.205661773681641 49.062736511230469, 20.206008911132812 49.062675476074219, 20.206478118896484 49.062515258789062, 20.20680046081543 49.062370300292969, 20.206823348999023 49.062309265136719)"
508042131,,track,,,"LINESTRING (20.202663421630859 49.063117980957031, 20.202960968017578 49.061969757080078)"
508042132,,track,,,"LINESTRING (20.2018985748291 49.063236236572266, 20.2022647857666 49.061923980712891)"
508042133,,track,,,"LINESTRING (20.201112747192383 49.063297271728516, 20.201513290405273 49.061866760253906)"
508042134,,track,,,"LINESTRING (20.200302124023438 49.063468933105469, 20.200765609741211 49.06182861328125)"
508042135,,track,,,"LINESTRING (20.199493408203125 49.063667297363281, 20.200000762939453 49.061744689941406)"
508042136,,track,,,"LINESTRING (20.198919296264648 49.063816070556641, 20.199487686157227 49.061733245849609)"
508042137,,track,,,"LINESTRING (20.194587707519531 49.063064575195312, 20.195098876953125 49.0633659362793, 20.195972442626953 49.063869476318359, 20.196727752685547 49.064304351806641, 20.196884155273438 49.064254760742188, 20.197248458862305 49.064144134521484, 20.197458267211914 49.064113616943359, 20.197528839111328 49.064117431640625, 20.197725296020508 49.064128875732422, 20.197887420654297 49.064094543457031, 20.19810676574707 49.064079284667969, 20.198680877685547 49.061973571777344)"
508042138,,track,,,"LINESTRING (20.197433471679688 49.063697814941406, 20.197929382324219 49.061897277832031)"
508042139,,track,,,"LINESTRING (20.194250106811523 49.064170837402344, 20.195032119750977 49.064590454101562, 20.195972442626953 49.063869476318359, 20.196464538574219 49.063491821289062, 20.196674346923828 49.063388824462891, 20.196767807006836 49.063320159912109, 20.197216033935547 49.061820983886719)"
508042140,,track,,,"LINESTRING (20.203508377075195 49.062004089355469, 20.203248977661133 49.0629768371582, 20.202663421630859 49.063117980957031, 20.2018985748291 49.063236236572266, 20.201625823974609 49.06329345703125, 20.201389312744141 49.063304901123047, 20.201112747192383 49.063297271728516, 20.200996398925781 49.063301086425781, 20.200302124023438 49.063468933105469, 20.199493408203125 49.063667297363281, 20.198919296264648 49.063816070556641, 20.198455810546875 49.063999176025391, 20.19837760925293 49.064064025878906, 20.198266983032227 49.064102172851562, 20.198221206665039 49.064094543457031, 20.19810676574707 49.064079284667969, 20.197954177856445 49.063995361328125, 20.197433471679688 49.063697814941406, 20.196767807006836 49.063320159912109, 20.196084976196289 49.062911987304688, 20.195487976074219 49.062576293945312, 20.195755004882812 49.061649322509766)"
508042141,,track,,,"LINESTRING (20.204227447509766 49.062057495117188, 20.204002380371094 49.0628547668457)"
508042142,,track,,,"LINESTRING (20.204978942871094 49.062129974365234, 20.204813003540039 49.062667846679688)"
508042143,,track,,,"LINESTRING (20.205698013305664 49.06219482421875, 20.205535888671875 49.062686920166016, 20.205524444580078 49.062751770019531)"
508042144,,track,,,"LINESTRING (20.207624435424805 49.062419891357422, 20.207521438598633 49.062374114990234, 20.207347869873047 49.062286376953125, 20.207176208496094 49.062236785888672, 20.206823348999023 49.062309265136719, 20.205698013305664 49.06219482421875, 20.204978942871094 49.062129974365234, 20.204227447509766 49.062057495117188, 20.203508377075195 49.062004089355469, 20.203025817871094 49.061973571777344, 20.202960968017578 49.061969757080078, 20.2022647857666 49.061923980712891, 20.201513290405273 49.061866760253906, 20.200765609741211 49.06182861328125, 20.200370788574219 49.061809539794922, 20.200119018554688 49.061786651611328, 20.200000762939453 49.061744689941406, 20.199844360351562 49.061618804931641)"
