Id, Rail Type, Bridge, Geometry
356998282,rail,,"LINESTRING (17.360738754272461 49.5957145690918, 17.3604736328125 49.595634460449219, 17.360050201416016 49.595527648925781, 17.359600067138672 49.595420837402344, 17.358901977539062 49.595256805419922, 17.358341217041016 49.595119476318359, 17.357227325439453 49.594821929931641, 17.355825424194336 49.594444274902344, 17.355525970458984 49.5943717956543, 17.355247497558594 49.594306945800781, 17.354995727539062 49.594264984130859, 17.354656219482422 49.594219207763672, 17.354328155517578 49.594196319580078, 17.354022979736328 49.594188690185547, 17.353696823120117 49.594196319580078, 17.353355407714844 49.594211578369141, 17.352518081665039 49.594272613525391, 17.352245330810547 49.594291687011719, 17.351652145385742 49.594333648681641, 17.351007461547852 49.594379425048828, 17.350677490234375 49.594394683837891, 17.350353240966797 49.594402313232422, 17.350011825561523 49.594390869140625, 17.349655151367188 49.594356536865234, 17.349357604980469 49.594318389892578, 17.349071502685547 49.594264984130859, 17.348724365234375 49.594196319580078, 17.345174789428711 49.593479156494141, 17.342620849609375 49.592964172363281, 17.342189788818359 49.592876434326172, 17.341762542724609 49.592788696289062, 17.341409683227539 49.592720031738281, 17.340946197509766 49.592624664306641, 17.340497970581055 49.5925407409668, 17.340185165405273 49.592491149902344, 17.339851379394531 49.592453002929688, 17.339582443237305 49.592433929443359, 17.339279174804688 49.592422485351562, 17.338991165161133 49.592426300048828, 17.338623046875 49.592441558837891, 17.338306427001953 49.59246826171875, 17.337961196899414 49.592514038085938, 17.337680816650391 49.592563629150391, 17.337411880493164 49.592620849609375, 17.337087631225586 49.592704772949219, 17.336828231811523 49.592788696289062, 17.336568832397461 49.592876434326172, 17.336257934570312 49.593002319335938, 17.336017608642578 49.593120574951172, 17.335742950439453 49.59326171875, 17.335420608520508 49.593467712402344, 17.334754943847656 49.593925476074219, 17.334115982055664 49.594364166259766)"
356998283,rail,,"LINESTRING (17.382829666137695 49.604545593261719, 17.376886367797852 49.603408813476562, 17.376060485839844 49.603244781494141, 17.375677108764648 49.603153228759766, 17.37531852722168 49.603057861328125, 17.374942779541016 49.602935791015625, 17.374553680419922 49.6027946472168)"
370588616,abandoned,,"LINESTRING (17.2493953704834 49.585838317871094, 17.24896240234375 49.585838317871094, 17.2484073638916 49.5858039855957, 17.248043060302734 49.585727691650391, 17.247734069824219 49.585628509521484, 17.247478485107422 49.585514068603516, 17.247243881225586 49.585357666015625, 17.247051239013672 49.585178375244141, 17.246919631958008 49.585002899169922, 17.2468318939209 49.584865570068359, 17.246784210205078 49.584720611572266, 17.246774673461914 49.58453369140625, 17.246807098388672 49.584346771240234, 17.246919631958008 49.583782196044922, 17.2470760345459 49.583000183105469)"
370589762,abandoned,,"LINESTRING (17.274101257324219 49.583030700683594, 17.274417877197266 49.583148956298828, 17.274919509887695 49.583343505859375, 17.2784366607666 49.584857940673828, 17.278919219970703 49.585079193115234, 17.279308319091797 49.5853157043457, 17.279632568359375 49.5855598449707, 17.279874801635742 49.5858154296875, 17.280078887939453 49.586124420166016, 17.280235290527344 49.586429595947266, 17.280342102050781 49.586784362792969)"
370591282,abandoned,,"LINESTRING (17.240394592285156 49.583946228027344, 17.241300582885742 49.584545135498047, 17.241798400878906 49.584877014160156, 17.241943359375 49.585014343261719, 17.2420597076416 49.585140228271484, 17.242155075073242 49.585273742675781, 17.242599487304688 49.586109161376953)"
375654122,rail,,"LINESTRING (17.1431941986084 49.552204132080078, 17.143409729003906 49.551971435546875)"
375654124,rail,,"LINESTRING (17.143222808837891 49.551902770996094, 17.143270492553711 49.551872253417969)"
375654125,rail,,"LINESTRING (17.142974853515625 49.552120208740234, 17.14314079284668 49.551967620849609, 17.143228530883789 49.551902770996094)"
375654126,rail,,"LINESTRING (17.142915725708008 49.552097320556641, 17.142925262451172 49.552089691162109, 17.14305305480957 49.552001953125, 17.143222808837891 49.551902770996094)"
375654127,rail,,"LINESTRING (17.143409729003906 49.551971435546875, 17.143527984619141 49.551845550537109, 17.143884658813477 49.551445007324219, 17.144546508789062 49.550731658935547)"
375654128,rail,,"LINESTRING (17.143228530883789 49.551902770996094, 17.143270492553711 49.551872253417969, 17.143550872802734 49.551692962646484, 17.143726348876953 49.55157470703125, 17.143884658813477 49.551445007324219)"
407950606,rail,,"LINESTRING (17.280454635620117 49.586410522460938, 17.280431747436523 49.58660888671875, 17.280374526977539 49.587112426757812, 17.280303955078125 49.587638854980469, 17.280275344848633 49.587810516357422, 17.280248641967773 49.587936401367188, 17.280200958251953 49.588100433349609, 17.280149459838867 49.5882453918457, 17.279975891113281 49.588642120361328, 17.279201507568359 49.590312957763672, 17.279134750366211 49.590469360351562, 17.279094696044922 49.590568542480469, 17.279001235961914 49.590896606445312)"
418304093,rail,,"LINESTRING (17.2800235748291 49.5882453918457, 17.28009033203125 49.588081359863281, 17.2801513671875 49.587913513183594, 17.28019905090332 49.587764739990234, 17.280233383178711 49.587627410888672, 17.280284881591797 49.587322235107422, 17.28032112121582 49.587005615234375, 17.280342102050781 49.586784362792969, 17.280361175537109 49.586585998535156, 17.280416488647461 49.586128234863281, 17.280435562133789 49.5859489440918, 17.280458450317383 49.585739135742188, 17.280471801757812 49.5855598449707, 17.280467987060547 49.585399627685547, 17.280447006225586 49.585239410400391, 17.280387878417969 49.585029602050781, 17.280336380004883 49.584907531738281, 17.280233383178711 49.584724426269531, 17.280130386352539 49.584571838378906, 17.280038833618164 49.5844612121582, 17.279943466186523 49.5843620300293, 17.279813766479492 49.584243774414062, 17.279687881469727 49.584136962890625, 17.279542922973633 49.584037780761719, 17.279376983642578 49.583934783935547, 17.279191970825195 49.583835601806641, 17.278961181640625 49.5837287902832, 17.27876091003418 49.583652496337891, 17.278560638427734 49.583587646484375, 17.27842903137207 49.583553314208984, 17.278289794921875 49.583515167236328, 17.278030395507812 49.583465576171875, 17.277790069580078 49.583431243896484, 17.277608871459961 49.583412170410156, 17.277414321899414 49.583400726318359, 17.277223587036133 49.583396911621094, 17.276945114135742 49.583404541015625, 17.276763916015625 49.583419799804688, 17.276611328125 49.58343505859375)"
418304099,rail,,"LINESTRING (17.2800235748291 49.5882453918457, 17.27989387512207 49.588520050048828, 17.279647827148438 49.589061737060547, 17.2790470123291 49.590366363525391, 17.278663635253906 49.591194152832031)"
418304105,rail,,"LINESTRING (17.280298233032227 49.588382720947266, 17.280416488647461 49.588031768798828, 17.280445098876953 49.587921142578125, 17.280458450317383 49.587802886962891, 17.280477523803711 49.587638854980469, 17.280485153198242 49.5874137878418, 17.280477523803711 49.587211608886719, 17.28044319152832 49.586952209472656, 17.280431747436523 49.58660888671875, 17.280416488647461 49.586128234863281)"
418304107,rail,,"LINESTRING (17.280410766601562 49.588157653808594, 17.280508041381836 49.587936401367188, 17.280622482299805 49.587688446044922, 17.280906677246094 49.587070465087891)"
418304111,rail,,"LINESTRING (17.28053092956543 49.588188171386719, 17.280742645263672 49.587718963623047, 17.280838012695312 49.5875129699707, 17.281036376953125 49.587100982666016)"
418304123,rail,,"LINESTRING (17.280410766601562 49.588157653808594, 17.280298233032227 49.588382720947266, 17.28013801574707 49.588752746582031, 17.280031204223633 49.588958740234375, 17.27995491027832 49.589141845703125, 17.279794692993164 49.589515686035156, 17.27940559387207 49.590427398681641, 17.279092788696289 49.591159820556641, 17.278913497924805 49.591529846191406, 17.27874755859375 49.5919075012207, 17.278297424316406 49.5928840637207, 17.278055191040039 49.593402862548828, 17.277778625488281 49.593997955322266)"
418304127,rail,,"LINESTRING (17.280044555664062 49.589675903320312, 17.280006408691406 49.590122222900391, 17.279987335205078 49.590385437011719, 17.2799015045166 49.590862274169922, 17.279876708984375 49.590984344482422, 17.27983283996582 49.591129302978516, 17.279678344726562 49.591510772705078, 17.279260635375977 49.5924186706543, 17.278938293457031 49.5931282043457, 17.27880859375 49.593360900878906, 17.278736114501953 49.593471527099609, 17.278596878051758 49.593647003173828, 17.278444290161133 49.593814849853516, 17.278308868408203 49.593948364257812)"
418304131,rail,,"LINESTRING (17.280666351318359 49.588172912597656, 17.280632019042969 49.588356018066406, 17.280628204345703 49.5885009765625, 17.280611038208008 49.58868408203125, 17.280557632446289 49.589023590087891, 17.28050422668457 49.589267730712891, 17.280460357666016 49.589542388916016, 17.280439376831055 49.589962005615234, 17.280332565307617 49.590309143066406, 17.280200958251953 49.590660095214844, 17.280107498168945 49.590938568115234)"
418304133,rail,,"LINESTRING (17.280847549438477 49.588302612304688, 17.2805118560791 49.589687347412109, 17.280439376831055 49.589962005615234)"
418363622,rail,,"LINESTRING (17.142040252685547 49.553153991699219, 17.142501831054688 49.552635192871094)"
418363623,rail,,"LINESTRING (17.141963958740234 49.553115844726562, 17.142416000366211 49.552604675292969)"
420604692,tram,,"LINESTRING (17.241556167602539 49.5836067199707, 17.241655349731445 49.583793640136719)"
420604696,tram,,"LINESTRING (17.241487503051758 49.583648681640625, 17.241409301757812 49.5835075378418, 17.241231918334961 49.583145141601562, 17.240144729614258 49.581100463867188, 17.238483428955078 49.577980041503906, 17.237815856933594 49.576717376708984, 17.237392425537109 49.57611083984375, 17.237327575683594 49.5760612487793, 17.23724365234375 49.576019287109375, 17.237146377563477 49.57598876953125, 17.237049102783203 49.575969696044922, 17.236965179443359 49.575954437255859, 17.236839294433594 49.575942993164062, 17.236705780029297 49.5759391784668, 17.236579895019531 49.575958251953125, 17.236127853393555 49.576084136962891, 17.234739303588867 49.576416015625, 17.233352661132812 49.57672119140625, 17.233169555664062 49.576763153076172, 17.232515335083008 49.5769157409668, 17.231853485107422 49.577083587646484, 17.231035232543945 49.577388763427734, 17.230510711669922 49.577632904052734, 17.230339050292969 49.577709197998047, 17.230146408081055 49.577796936035156, 17.2301082611084 49.577816009521484, 17.229740142822266 49.577987670898438, 17.229597091674805 49.5780143737793, 17.229471206665039 49.578006744384766, 17.229362487792969 49.577976226806641, 17.229278564453125 49.577926635742188, 17.229225158691406 49.577861785888672, 17.22920036315918 49.577789306640625, 17.229209899902344 49.577716827392578, 17.229248046875 49.5776481628418, 17.229305267333984 49.577590942382812, 17.229396820068359 49.577537536621094, 17.229530334472656 49.5775146484375, 17.229673385620117 49.577522277832031, 17.229846954345703 49.577560424804688, 17.230001449584961 49.577606201171875)"
420604710,tram,,"LINESTRING (17.241586685180664 49.583839416503906, 17.241487503051758 49.583648681640625)"
420604712,tram,,"LINESTRING (17.241655349731445 49.583793640136719, 17.241710662841797 49.583904266357422, 17.241910934448242 49.584320068359375, 17.242395401000977 49.585239410400391, 17.242500305175781 49.585502624511719, 17.242536544799805 49.585746765136719, 17.242565155029297 49.585910797119141, 17.242637634277344 49.586101531982422)"
456578055,tram,,"LINESTRING (17.247045516967773 49.5967903137207, 17.247177124023438 49.596260070800781, 17.247200012207031 49.596153259277344)"
478072636,tram,yes,"LINESTRING (17.279289245605469 49.596168518066406, 17.279644012451172 49.595909118652344)"
478072639,tram,,"LINESTRING (17.279306411743164 49.5961799621582, 17.279218673706055 49.596240997314453)"
488684164,rail,,"LINESTRING (17.274288177490234 49.603046417236328, 17.274322509765625 49.603271484375, 17.274337768554688 49.603355407714844)"
488684165,rail,,"LINESTRING (17.274307250976562 49.603595733642578, 17.2742977142334 49.6036262512207, 17.274110794067383 49.604030609130859, 17.2740421295166 49.604175567626953, 17.273952484130859 49.604366302490234)"
488684166,rail,,"LINESTRING (17.274917602539062 49.601299285888672, 17.274734497070312 49.601490020751953, 17.274621963500977 49.601631164550781, 17.274534225463867 49.601787567138672)"
488684168,rail,,"LINESTRING (17.27435302734375 49.604518890380859, 17.274154663085938 49.6049690246582)"
488684169,rail,,"LINESTRING (17.274211883544922 49.604412078857422, 17.273805618286133 49.605300903320312)"
488684170,rail,,"LINESTRING (17.274675369262695 49.603389739990234, 17.274391174316406 49.604019165039062, 17.274211883544922 49.604412078857422)"
488684171,rail,,"LINESTRING (17.27406120300293 49.604408264160156, 17.27366828918457 49.605274200439453)"
488684172,rail,,"LINESTRING (17.27360725402832 49.605087280273438, 17.273591995239258 49.605121612548828, 17.273540496826172 49.605243682861328, 17.273504257202148 49.605384826660156, 17.273481369018555 49.605583190917969, 17.273479461669922 49.605777740478516)"
488684173,rail,,"LINESTRING (17.273952484130859 49.604366302490234, 17.27360725402832 49.605087280273438)"
488684174,rail,,"LINESTRING (17.27386474609375 49.604347229003906, 17.273515701293945 49.605072021484375)"
488684175,rail,,"LINESTRING (17.274209976196289 49.603614807128906, 17.274023056030273 49.604011535644531, 17.273952484130859 49.604160308837891, 17.27386474609375 49.604347229003906)"
488684176,rail,,"LINESTRING (17.27446174621582 49.602424621582031, 17.274623870849609 49.602226257324219)"
488684177,rail,,"LINESTRING (17.274515151977539 49.602443695068359, 17.274686813354492 49.6022834777832)"
