id, road_name, road_type, one_way, lanes, bridge, geometry
524485273,,footway,,,,"LINESTRING (17.239431381225586 49.582389831542969, 17.239383697509766 49.582401275634766, 17.239233016967773 49.582431793212891)"
524485349,,footway,,,,"LINESTRING (17.238555908203125 49.582790374755859, 17.238990783691406 49.583015441894531)"
524485351,,footway,,,,"LINESTRING (17.238349914550781 49.582683563232422, 17.238555908203125 49.582790374755859)"
524485353,,service,,,,"LINESTRING (17.238349914550781 49.582683563232422, 17.23829460144043 49.582721710205078, 17.238277435302734 49.582736968994141)"
524485545,,footway,,,,"LINESTRING (17.238349914550781 49.582683563232422, 17.2379093170166 49.582435607910156)"
524485562,,footway,,,,"LINESTRING (17.2379093170166 49.582435607910156, 17.237192153930664 49.582069396972656)"
524485563,,footway,,,,"LINESTRING (17.2379093170166 49.582435607910156, 17.237831115722656 49.582504272460938)"
524485580,,footway,,,,"LINESTRING (17.237192153930664 49.582069396972656, 17.237041473388672 49.582000732421875)"
524485581,,footway,,,,"LINESTRING (17.237192153930664 49.582069396972656, 17.237123489379883 49.582130432128906)"
524485787,,footway,,,,"LINESTRING (17.238298416137695 49.582748413085938, 17.238183975219727 49.582843780517578)"
524485925,,footway,,,,"LINESTRING (17.239051818847656 49.583545684814453, 17.239156723022461 49.583583831787109, 17.239278793334961 49.583641052246094, 17.239456176757812 49.583732604980469)"
524485926,,footway,,,,"LINESTRING (17.239051818847656 49.583545684814453, 17.23907470703125 49.583488464355469, 17.239137649536133 49.583438873291016)"
524486012,,service,,,,"LINESTRING (17.238801956176758 49.583808898925781, 17.239004135131836 49.584114074707031)"
524486013,,service,,,,"LINESTRING (17.239004135131836 49.584114074707031, 17.238924026489258 49.584148406982422)"
524486231,,service,,,,"LINESTRING (17.238239288330078 49.583351135253906, 17.23817253112793 49.583282470703125, 17.238176345825195 49.5832633972168, 17.238199234008789 49.583251953125, 17.23835563659668 49.583209991455078, 17.238378524780273 49.583221435546875, 17.238414764404297 49.583248138427734)"
524486321,,footway,,,,"LINESTRING (17.237360000610352 49.583087921142578, 17.237565994262695 49.583412170410156, 17.237495422363281 49.583431243896484)"
524768018,,footway,,,,"LINESTRING (17.230295181274414 49.581600189208984, 17.23054313659668 49.581459045410156, 17.230592727661133 49.581386566162109, 17.230592727661133 49.581363677978516)"
524768019,,footway,,,,"LINESTRING (17.23072624206543 49.581340789794922, 17.230592727661133 49.581363677978516)"
524768020,,footway,,,,"LINESTRING (17.230592727661133 49.581363677978516, 17.230567932128906 49.581161499023438, 17.2301082611084 49.580940246582031)"
524768021,,footway,,,,"LINESTRING (17.2301082611084 49.580940246582031, 17.230010986328125 49.580886840820312)"
524768022,,footway,,,,"LINESTRING (17.230010986328125 49.580886840820312, 17.229902267456055 49.580841064453125)"
524768023,,footway,,,,"LINESTRING (17.229606628417969 49.580703735351562, 17.229604721069336 49.580757141113281)"
524768024,,footway,,,,"LINESTRING (17.229604721069336 49.580757141113281, 17.2297420501709 49.580768585205078)"
524768025,,footway,,,,"LINESTRING (17.2297420501709 49.580768585205078, 17.229606628417969 49.580703735351562)"
524768088,,footway,,,,"LINESTRING (17.230295181274414 49.581600189208984, 17.230249404907227 49.581584930419922, 17.230245590209961 49.581565856933594, 17.230270385742188 49.581424713134766, 17.23028564453125 49.5814094543457, 17.230306625366211 49.581401824951172, 17.230308532714844 49.581390380859375)"
524768098,,service,,,,"LINESTRING (17.230148315429688 49.581581115722656, 17.230188369750977 49.581546783447266, 17.230199813842773 49.581508636474609, 17.230207443237305 49.581462860107422, 17.230209350585938 49.581413269042969, 17.230213165283203 49.581390380859375)"
524768103,,footway,,,,"LINESTRING (17.230213165283203 49.581390380859375, 17.23016357421875 49.581390380859375, 17.230155944824219 49.581470489501953, 17.230146408081055 49.581497192382812, 17.230131149291992 49.581508636474609, 17.230106353759766 49.581516265869141, 17.230070114135742 49.581516265869141, 17.229829788208008 49.581413269042969, 17.229448318481445 49.581226348876953)"
524768104,,service,,,,"LINESTRING (17.230213165283203 49.581390380859375, 17.230226516723633 49.581386566162109, 17.230308532714844 49.581390380859375)"
524768105,,service,,,,"LINESTRING (17.230308532714844 49.581390380859375, 17.230491638183594 49.581394195556641)"
524768115,,footway,,,,"LINESTRING (17.229351043701172 49.581180572509766, 17.229448318481445 49.581226348876953)"
524768119,,footway,,,,"LINESTRING (17.229419708251953 49.581096649169922, 17.229415893554688 49.581134796142578, 17.229412078857422 49.5811653137207, 17.229396820068359 49.5811767578125, 17.229381561279297 49.581180572509766, 17.229351043701172 49.581180572509766)"
524768122,,service,,,,"LINESTRING (17.229415893554688 49.581253051757812, 17.229448318481445 49.581226348876953)"
524768276,,service,,,,"LINESTRING (17.229448318481445 49.581226348876953, 17.229465484619141 49.581192016601562, 17.229476928710938 49.581096649169922)"
524768335,,footway,,,,"LINESTRING (17.229894638061523 49.580913543701172, 17.229862213134766 49.58111572265625, 17.229812622070312 49.58111572265625)"
524768376,,footway,,,,"LINESTRING (17.2301082611084 49.580940246582031, 17.229894638061523 49.580913543701172)"
524768392,,footway,,,,"LINESTRING (17.229902267456055 49.580841064453125, 17.229894638061523 49.580913543701172)"
524768394,,footway,,,,"LINESTRING (17.229902267456055 49.580841064453125, 17.2297420501709 49.580768585205078)"
524768418,,footway,,,,"LINESTRING (17.228870391845703 49.580730438232422, 17.229019165039062 49.580745697021484)"
524768463,,footway,,,,"LINESTRING (17.229129791259766 49.580615997314453, 17.229040145874023 49.580608367919922)"
524768464,,footway,,,,"LINESTRING (17.228893280029297 49.580596923828125, 17.229040145874023 49.580608367919922)"
524768465,,footway,,,,"LINESTRING (17.228595733642578 49.580715179443359, 17.228870391845703 49.580730438232422)"
524768466,,footway,,,,"LINESTRING (17.229040145874023 49.580608367919922, 17.229022979736328 49.580722808837891)"
524768467,,footway,,,,"LINESTRING (17.229022979736328 49.580722808837891, 17.229019165039062 49.580745697021484)"
524768572,,footway,,,,"LINESTRING (17.229068756103516 49.581020355224609, 17.229175567626953 49.5810546875, 17.229183197021484 49.581077575683594, 17.229419708251953 49.581096649169922)"
524768574,,footway,,,,"LINESTRING (17.229476928710938 49.581096649169922, 17.229419708251953 49.581096649169922)"
524768575,,service,,,,"LINESTRING (17.229476928710938 49.581096649169922, 17.229812622070312 49.58111572265625)"
524768586,,footway,,,,"LINESTRING (17.229068756103516 49.581020355224609, 17.229089736938477 49.581058502197266, 17.229104995727539 49.581073760986328, 17.229351043701172 49.581180572509766)"
524768588,,footway,,,,"LINESTRING (17.229019165039062 49.580745697021484, 17.22900390625 49.580863952636719, 17.229068756103516 49.581020355224609)"
524768635,,footway,,,,"LINESTRING (17.228912353515625 49.580474853515625, 17.229053497314453 49.580509185791016, 17.229040145874023 49.580608367919922)"
524768636,,footway,,,,"LINESTRING (17.228691101074219 49.580604553222656, 17.2288875579834 49.580623626708984)"
524768644,,footway,,,,"LINESTRING (17.228715896606445 49.580429077148438, 17.228790283203125 49.580467224121094, 17.228912353515625 49.580474853515625)"
524768686,,footway,,,,"LINESTRING (17.228460311889648 49.580196380615234, 17.228395462036133 49.580242156982422, 17.228715896606445 49.580429077148438)"
524768714,,footway,,,,"LINESTRING (17.228715896606445 49.580429077148438, 17.228691101074219 49.580604553222656)"
524768715,,footway,,,,"LINESTRING (17.228691101074219 49.580604553222656, 17.228681564331055 49.580646514892578, 17.228595733642578 49.580715179443359)"
524768725,,footway,,,,"LINESTRING (17.228267669677734 49.5809326171875, 17.228595733642578 49.580715179443359)"
524768726,,service,,,,"LINESTRING (17.227134704589844 49.580276489257812, 17.227199554443359 49.5803108215332)"
524768813,,service,,,,"LINESTRING (17.228124618530273 49.580852508544922, 17.22789192199707 49.581012725830078)"
524768814,,service,,,,"LINESTRING (17.228124618530273 49.580852508544922, 17.228267669677734 49.5809326171875)"
524768917,,footway,,,,"LINESTRING (17.228185653686523 49.580299377441406, 17.228252410888672 49.580238342285156, 17.228263854980469 49.580169677734375)"
524768919,,footway,,,,"LINESTRING (17.228275299072266 49.580085754394531, 17.228263854980469 49.580169677734375)"
524768982,,service,,,,"LINESTRING (17.228219985961914 49.580165863037109, 17.228263854980469 49.580169677734375)"
524769047,,service,,,,"LINESTRING (17.228263854980469 49.580169677734375, 17.22828483581543 49.580165863037109, 17.228307723999023 49.580154418945312, 17.22834587097168 49.580131530761719)"
524769107,,footway,,,,"LINESTRING (17.228460311889648 49.580196380615234, 17.22834587097168 49.580131530761719)"
524769108,,footway,,,,"LINESTRING (17.228492736816406 49.580173492431641, 17.228460311889648 49.580196380615234)"
524769129,,service,,,,"LINESTRING (17.22834587097168 49.580131530761719, 17.22838020324707 49.580104827880859)"
524769278,,footway,,,,"LINESTRING (17.226587295532227 49.580890655517578, 17.226537704467773 49.580924987792969)"
524769280,,footway,,,,"LINESTRING (17.228187561035156 49.579738616943359, 17.228000640869141 49.579872131347656)"
524769282,,footway,,,,"LINESTRING (17.228000640869141 49.579872131347656, 17.22796630859375 49.57989501953125, 17.227758407592773 49.580032348632812)"
524769284,,footway,,,,"LINESTRING (17.227758407592773 49.580032348632812, 17.2272891998291 49.580368041992188)"
524769285,,service,,,,"LINESTRING (17.2272891998291 49.580368041992188, 17.228124618530273 49.580852508544922)"
524769287,,footway,,,,"LINESTRING (17.2272891998291 49.580368041992188, 17.227262496948242 49.58038330078125)"
524769457,,footway,,,,"LINESTRING (17.225652694702148 49.581607818603516, 17.225481033325195 49.581806182861328, 17.225326538085938 49.581981658935547)"
524769458,,footway,,,,"LINESTRING (17.226018905639648 49.581253051757812, 17.225898742675781 49.581356048583984, 17.225652694702148 49.581607818603516)"
524769467,,footway,,,,"LINESTRING (17.225652694702148 49.581607818603516, 17.225814819335938 49.581657409667969)"
524769544,,footway,,,,"LINESTRING (17.226018905639648 49.581253051757812, 17.226139068603516 49.581291198730469)"
524769548,,footway,,,,"LINESTRING (17.2268009185791 49.581398010253906, 17.226837158203125 49.581367492675781, 17.2270565032959 49.581138610839844)"
524769549,,footway,,,,"LINESTRING (17.226303100585938 49.581336975097656, 17.226602554321289 49.58135986328125, 17.22667121887207 49.581363677978516, 17.226762771606445 49.581390380859375, 17.2268009185791 49.581398010253906)"
524769583,,footway,,,,"LINESTRING (17.2270565032959 49.581138610839844, 17.227087020874023 49.581108093261719)"
524769584,,footway,,,,"LINESTRING (17.226537704467773 49.580924987792969, 17.227008819580078 49.58111572265625, 17.2270565032959 49.581138610839844)"
524769684,,footway,,,,"LINESTRING (17.227262496948242 49.58038330078125, 17.227399826049805 49.580474853515625, 17.227375030517578 49.580631256103516)"
524769685,,footway,,,,"LINESTRING (17.227262496948242 49.58038330078125, 17.226686477661133 49.580818176269531)"
524769776,,footway,,,,"LINESTRING (17.226419448852539 49.5806770324707, 17.226522445678711 49.580730438232422, 17.226581573486328 49.580764770507812)"
524769831,,footway,,,,"LINESTRING (17.226686477661133 49.580818176269531, 17.226581573486328 49.580764770507812)"
524769832,,footway,,,,"LINESTRING (17.226686477661133 49.580818176269531, 17.226587295532227 49.580890655517578)"
524769844,,footway,,,,"LINESTRING (17.226314544677734 49.580760955810547, 17.226419448852539 49.5806770324707)"
524769852,,footway,,,,"LINESTRING (17.226419448852539 49.5806770324707, 17.226615905761719 49.580520629882812)"
524770020,,service,,,,"LINESTRING (17.227199554443359 49.5803108215332, 17.2272891998291 49.580368041992188)"
524770040,,footway,,,,"LINESTRING (17.227758407592773 49.580032348632812, 17.228191375732422 49.580032348632812)"
524770083,,footway,,,,"LINESTRING (17.22834587097168 49.580131530761719, 17.228275299072266 49.580085754394531)"
524770107,,footway,,,,"LINESTRING (17.228275299072266 49.580085754394531, 17.228191375732422 49.580032348632812)"
524770111,,footway,,,,"LINESTRING (17.228191375732422 49.580032348632812, 17.22796630859375 49.57989501953125)"
524770168,,service,,,,"LINESTRING (17.228630065917969 49.579963684082031, 17.228488922119141 49.580009460449219)"
524770186,,footway,,,,"LINESTRING (17.228488922119141 49.580009460449219, 17.228466033935547 49.579990386962891, 17.228252410888672 49.579978942871094, 17.228225708007812 49.5799674987793, 17.22821044921875 49.5799560546875, 17.228204727172852 49.579940795898438, 17.228187561035156 49.579738616943359)"
524770187,,service,,,,"LINESTRING (17.228488922119141 49.580009460449219, 17.22838020324707 49.580104827880859)"
524770687,,footway,,,,"LINESTRING (17.229166030883789 49.580371856689453, 17.229143142700195 49.580307006835938)"
524770738,,footway,,,,"LINESTRING (17.229143142700195 49.580307006835938, 17.229301452636719 49.580276489257812)"
524770739,,footway,,,,"LINESTRING (17.229143142700195 49.580307006835938, 17.229145050048828 49.58026123046875)"
524770743,,footway,,,,"LINESTRING (17.229301452636719 49.580276489257812, 17.229316711425781 49.580196380615234)"
524770744,,footway,,,,"LINESTRING (17.229301452636719 49.580276489257812, 17.229408264160156 49.580257415771484)"
524770759,,service,,,,"LINESTRING (17.229316711425781 49.580196380615234, 17.229223251342773 49.580192565917969)"
524770763,,footway,,,,"LINESTRING (17.229434967041016 49.580036163330078, 17.229343414306641 49.580032348632812, 17.229316711425781 49.580196380615234)"
524770773,,service,,,,"LINESTRING (17.229413986206055 49.580204010009766, 17.229316711425781 49.580196380615234)"
524770821,,footway,,,,"LINESTRING (17.228534698486328 49.58013916015625, 17.228492736816406 49.580173492431641)"
524770860,,footway,,,,"LINESTRING (17.229143142700195 49.580307006835938, 17.228780746459961 49.580287933349609, 17.228534698486328 49.58013916015625)"
524770890,,footway,,,,"LINESTRING (17.229501724243164 49.5799674987793, 17.229452133178711 49.580242156982422, 17.229457855224609 49.58026123046875, 17.229473114013672 49.580284118652344, 17.229496002197266 49.580307006835938, 17.229524612426758 49.580318450927734, 17.229583740234375 49.580326080322266, 17.229583740234375 49.580352783203125)"
524771200,,path,,,,"LINESTRING (17.231096267700195 49.580535888671875, 17.231588363647461 49.580730438232422, 17.231622695922852 49.580730438232422)"
524771201,,footway,,,,"LINESTRING (17.231033325195312 49.580513000488281, 17.231197357177734 49.580364227294922)"
